Year,FileName,Title,Citation Count
2015,2015_48_4,A COMPARISON OF THE OUTPUT PERFORMANCE ON THE STUDY OF MICROBIAL EXTRACELLULAR POLYMERIC SUBSTANCES BETWEEN MAINLAND  …,0
2015,2015_48_5,Ranking the Leading Journals in Finance and Accounting Based on Quantity and Quality Citations,0
2015,2015_48_6,"The output of researchers in Morocco compared to some North African countries from 1996 to 2012, and its relationship to governmental major decisions on higher  …",0
2015,2015_48_7,Threshold effects of the patent H?index in the relationship between patent citations and market value,0
2015,2015_48_8,Mapping research and innovation in the Republic of Rwanda,0
2015,2015_48_9,A new ranking scheme for the institutional scientific performance,0
2015,2015_48_10,Sugeno integral-based confidence intervals for the theoretical h-index,1
2015,2015_49_1,Success Measurement of Scientific Communication: The Contribution of New Media to the Governance of Universities,1
2015,2015_49_2,Guidelines for using bibliometrics at the Swedish Research Council,0
2015,2015_49_3,Learning to rank experts in heterogeneous academic networks through mutual reinforcement,0
2015,2015_49_4,Application of h and h-type indices at meso level: A case of Malaysian engineering research,1
2015,2015_49_5,The production of knowledge in nursing in the BRIC countries: a bibliometric study,0
2015,2015_49_6,Development of bibliometrics in Colombia,0
2015,2015_49_7,Looking Back to Move Forward: Measuring the Impact of Existing Digital Resources Relevant to Irish Archaeology,0
2015,2015_49_8,Growth and collaboration trends in the field of fashion technology a scientometric analysis,0
2015,2015_49_9,Analyzing and modeling groups,0
2015,2015_50_1,Cheminformatics Research at the Unilever Centre for Molecular Science Informatics Cambridge,0
2015,2015_50_2,Article level metrics: a look beyond the journal impact factor,0
2015,2015_50_3,An IS Scholar and Scholarship Ranking Based on Contributions to Doctoral Education,0
2015,2015_50_4,A Python Based Regression Script to Evaluate Dependency of H-Index of Journals on Various Citation Parameters,0
2015,2015_50_5,Applying behavioural insights to challenges in health policy,1
2015,2015_50_6,Comparison of selected mathematical functions for the analysis of growth behavior of items and physical interpretation of Avrami-Weibull function,0
2015,2015_50_7,Ideologies of Supreme Court Justices: Quantitative Thematic Analysis of Multiple Opinions of “Bush v. Gore 2000”,2
2015,2015_50_8,Differences in Received Citations over Time and Across Fields in China.,0
2015,2015_50_9,ETD Visibility: A Study on the Exposure of Indian ETDs to the Google Scholar Crawler,2
2015,2015_50_10,A new index measure and its use for describing US agriculture: Some initial findings and suggestions for monitoring and reporting,0
2015,2015_51_1,Bibliometric Analysis of Nasopharyngeal Carcinoma based on SCI database (1999-2012),0
2015,2015_51_2,Expert Witness Testimony in Ophthalmology Malpractice Litigation,3
2015,2015_51_3,Ranking technology forecasting journals by using data envelopment analysis,0
2015,2015_51_4,Tenure Analytics: Models for Predicting Research Impact,355
2015,2015_51_5,Analysing h-point in lemmatised and non-lemmatised texts,1
2015,2015_51_6,An aggregated index for assessment of the scientific output of researchers,1
2015,2015_51_7,The evaluation of the individual impact factor of researchers and research centres using the RC algorithm,0
2015,2015_51_8,"Sentiment, Polarity and Function Analysis in Bibliometrics: A Review",1
2015,2015_51_9,AuthorRank: A New Scheme for Identifying Field-Specific Key Researchers,1
2015,2015_51_10,A scientometric analysis of 15 years of CHINZ conferences,2
2015,2015_52_1,Towards Effective Research-Paper Recommender Systems and User Modeling based on Mind Maps,10
2015,2015_52_2,Innovations in Measuring Science and Scholarship,0
2015,2015_52_3,"Helping Top Talent to Thrive: The Significance of Relational Capacity, Teamwork and Organizational Support",0
2015,2015_52_4,Bibliometric Analysis of the Impact of Funding on Scientific Development of Researchers,2
2015,2015_52_5,Bibliometric Study of the Literature on Ebola Virus Research,0
2015,2015_52_6,Scientometric Indicators as a Way to Classify Brands for Customer's Information,0
2015,2015_52_7,Study on Scientific Production in Strategic Management Period 1980-2014,0
2015,2015_52_8,A Relational Database Model for Science Mapping Analysis,1
2015,2015_52_9,Furnace Fan Motor Technology Assessment,0
2015,2015_53_1,Ecosystem Services: Mapping of Publication Activities and Trends for Sweden and other Countries,0
2015,2015_53_2,"Concit-Corpus: Context Citation Analysis to learn Function, Polarity and Influence",1
2015,2015_53_3,Bibliometric author evaluation through linear regression on the coauthor network,0
2015,2015_53_4,A Framework for Big Data Analytics as a Scalable Systems,0
2015,2015_53_5,The Characteristic Analysis of Researches Network for Journal of Korean Neuropsychiatric Association,1
2015,2015_53_6,"ASSESSING A KNOWLEDGE PRODUCTION SYSTEM FOR EVIDENCE-BASED STUDIES: TERRORISM RESEARCH, 1992-2013",0
2015,2015_53_7,Exploiting heterogeneous scientific literature networks to combat ranking bias: Evidence from the computational linguistics area,4
2015,2015_53_8,Why “they” occupies the critical network positions?,0
2015,2015_53_9,"Provably Correct Systems: Community, connections, and citations",0
2015,2015_53_10,El Índice h en la Morfología Académica,0
2015,2015_54_1,"August 4, 2015",0
2015,2015_54_2,Recommending Relevant Papers Using In-Text Citation Frequencies and Patterns,0
2015,2015_54_3,Current Position and Future Milestones of Research in the Field of Anesthesiology in Iran,0
2015,2015_54_4,Interpolated sub-impact factor (SIF) sequences for journal rankings,1
2015,2015_54_5,Evaluation of h-and g-indices of Scientific Authors using Modified K-Means Clustering Algorithm,2
2015,2015_54_6,A bibliometric analysis of research papers related to the Mekong River,0
2015,2015_54_7,EVALUATION OF SCIENTIFIC PAPERS BY MEANS OF NEW ALGORITHM ARTICLERANK,0
2015,2015_54_8,An overview of fuzzy research with bibliometric indicators,92
2015,2015_54_9,""" Die siel van die mier"": Reflections on the battle for'scholarly'intelligence",0
2015,2015_54_10,Publication Measures of Scholarly Productivity: Norms for Academic Pediatric Pulmonologists,0
2015,2015_55_1,Article and Author Level Measurements,0
2015,2015_55_2,Centrality for graphs with numerical attributes,1
2015,2015_55_3,Best of both worlds? Simultaneous evaluation of researchers and their works,0
2015,2015_55_4,Applying Sabermetrics to Academic Otolaryngology,0
2015,2015_55_5,Improving tourism recommender system through quantifying reviewer credibility,0
2015,2015_55_6,C-Index as a Quantitative Index to Measure Individual Academic Achievement in China,0
2015,2015_55_7,The Semantic Web Journal as Linked Data.,0
2015,2015_55_8,Further axiomatizations of Egghe's g-index,1
2015,2015_55_9,Coherence analysis of research and education using topic modeling,1
2015,2015_55_10,Performance and legitimation in political research,0
2015,2015_56_1,Enriching the Toxicology Experience through Twitter,0
2015,2015_56_2,Correlational Analysis of Selected Type-5 h-index Variants: A,0
2015,2015_56_3,"* University of Kentucky Mental Health Research Center at Eastern State Hospital, Lexington, KY, and Psychiatry and Neurosciences Research Group (CTS- …",147
2015,2015_56_4,UNESCO SCIENCE REPORT,0
2015,2015_56_5,Health Services and Outcomes Research,858
2015,2015_56_6,Trends and potential cautions in food web research from a bibliometric analysis,1
2015,2015_56_7,"This is only pre-print version of the presented article. Original version is: NYKL, Michal, CAMPR, Michal, and JEŽEK, Karel, 2015. Author ranking based on  …",0
2015,2015_56_8,SEVERAL CHARACTERISTICS OF EXISTING AUTOMATED SYSTEMS ACCORDING TO SURVEY OF RUSSIAN SCIENTISTS PUBLISHING ACTIVITY,4
2015,2015_56_9,"Tianlong Zheng, Juan Wang, Qunhui",0
2015,2015_56_10,Are Researcher Rankings Stable Across Alternative Output Measurement Schemes in the Context of a Time Limited Research Evaluation? The New Zealand  …,0
2015,2015_57_1,Trauma research in Qatar: a literature review and discussion of progress after establishment of a trauma research centre/Recherche sur les traumatismes au Qatar:  …,0
2015,2015_57_2,Scientometric study of global electron probe microanalysis literature,0
2015,2015_57_3,Half Empty or Half Filled? Notes on Universal Health Coverage in Northeast India,4
2015,2015_57_4,Golden section in Chinese contemporary poetry.,4
2015,2015_57_5,“Indicating a Research Gap” in Computer Science Research Article Introductions by Non-Native English Writers,0
2015,2015_57_6,DYNAMIC CAPABILITIES AND ORGANIZATIONAL STRATEGY: A Panorama about the Studies on This Subject in Two Decades (1995–2014),0
2015,2015_57_7,IMPACT ASPIRATIONS OF MIS JOURNALS: AN ONTOLOGICAL ANALYSIS,1
2015,2015_57_8,Use Of RFID Technology In Libraries,0
2015,2015_57_9,Scientific production and bibliometric impact of a representative group of Spanish internists with established research careers,2
2015,2015_57_10,MODEL AND INDIVIDUAL QUALITY METRICS OF SCIENTIFIC PUBLICATIONS,0
2015,2015_58_1,Breaking the news: Extracting the sparse citation network backbone of online news articles,2
2015,2015_58_2,The bibliometric indicators as predictors of the final decision of the peer review,1
2015,2015_58_3,Building the evidence for social work practice,0
2015,2015_58_4,Development of a Work Style Compass and Predicting Research Productivity of Agricultural Scientists,0
2015,2015_58_5,Legitimate scientific progress or blatant self-promotion? An inquiry into self-citation behavior.,0
2015,2015_58_6,Indian Journal of Community & Family Medicine,0
2015,2015_58_7,Technological change as evolving citation networks: The analysis of proton exchange membrane fuel cell,0
2015,2015_58_8,"Research Assessment Using Bibliometric and Scientometric Measures: The Good, the Bad, and the Ugly",0
2015,2015_59_1,A Characterization of the Strategic Management Journal Best Paper Prize 1993-2014 through Bibliometric Indicators,0
2015,2015_59_2,Academic Performance of Professors in Economic Field. Comparative Study by Romania Regions,0
