Year,File Name,Title,Citation Count,Single Labeled,Multi Labeled
2016,2016_19_7,A general theory of minimal increments for Hirsch-type indices and applications to the mathematical characterization of Kosmulski-indices,2,Neutral  ,Neutral
2016,2016_19_8,A computational literature review of the technology acceptance model,8,Modify  ,Modify
2016,2016_19_9,Rankings scientists journals and countries using h-index,8,Use  Support  ,Support
2016,2016_1_1,A review of the literature on citation impact indicators,127,Use  ,Use
2016,2016_1_10,A farewell to the MNCS and like size-independent indicators,32,Modify  ,Modify
2016,2016_1_2,The natural selection of bad science,111,Base  ,Base
2016,2016_1_3,Research fronts in data envelopment analysis,76,Modify  ,Modify
2016,2016_1_4,The H-index of a network node and its relation to degree and coreness,76,Use  ,Use
2016,2016_1_5,Vital nodes identification in complex networks,106,Use  Neutral  ,Neutral
2016,2016_1_6,Relative Citation Ratio (RCR): A new metric that uses citation rates to measure influence at the article level,50,Base  Support  ,Support
2016,2016_1_7,A relational altmetric? Network centrality on ResearchGate as an indicator of scientific impact,43,Compare  ,Compare
2016,2016_1_8,Virtual and remote labs in education: A bibliometric analysis,59,Use  ,Use
2016,2016_1_9,ResearchGate: An effective altmetric indicator for active researchers?,44,Compare  ,Compare
2016,2016_20_1,Solving the productivity and impact puzzle: Do men outperform women or are metrics biased?,6,Motivate  ,Motivate
2016,2016_20_2,Research performance and degree centrality in co-authorship networks: The moderating role of homophily,2,Motivate  ,Motivate
2016,2016_20_3,Beyond the Impact Factor: measuring the international visibility of Romanian social sciences journals,3,Use  ,Use
2016,2016_20_4,Hepatitis Monthly an International Journal in the Field of Hepatology,2,Neutral  ,Neutral
2016,2016_20_5,Scientific Outputs of Guilan University of Medical Sciences in Scopus Database Based on Scientometrics Indicators,3,Base  ,Base
2016,2016_20_6,Leveraging citation networks to visualize scholarly influence over time,3,Base  Use  Support  ,Support
2016,2016_20_7,Citation block determination using textual coherence,6,Support  ,Support
2016,2016_20_8,A theoretical evaluation of Hirsch-type bibliometric indicators confronted with extreme self-citation,6,Use  ,Use
2016,2016_20_9,Citation Indexes Accounting for Authorship Order in Coauthored Research—Review and New Proposal,5,Base  ,Base
2016,2016_21_1,Accounting research: A bibliometric analysis,4,Motivate  ,Motivate
2016,2016_21_10,Individual Bibliometric Assessment@ University of Vienna: From Numbers to Multidimensional Profiles,5,Compare  ,Compare
2016,2016_21_2,Do Hirsch-type indices behave the same in assessing single publications? An empirical study of 29 bibliometric indicators,4,Use  ,Use
2016,2016_21_3,Is open access the solution to increase the impact of scientific journals?,5,Support  ,Support
2016,2016_21_4,Promotion of the Journal of Exercise Rehabilitation to the international level based on journal metrics,5,Motivate  ,Motivate
2016,2016_21_5,A ranking of journals for the aspiring health economist,3,Neutral  ,Neutral
2016,2016_21_6,Discovering similar Twitter accounts using semantics,4,Base  ,Base
2016,2016_21_7,Manipulating citation indices in a social context,3,Use  ,Use
2016,2016_21_8,Ranking accounting journals by topical area and methodology,5,Base  ,Base
2016,2016_22_1,The effect of self-citations on the Hirsch index among full-time academic hand surgeons,3,Motivate  ,Motivate
2016,2016_22_2,Bradfords law: identification of the core journals for neurosurgery and its subspecialties,5,Support  ,Support
2016,2016_22_3,Science Mapping Tools: their application to e-Government field,3,Use  Neutral  ,Neutral
2016,2016_22_4,Outcomes of the memorial sloan kettering cancer center international general surgical oncology fellowship,4,Support  ,Support
2016,2016_22_5,Demographic and Personal Characteristics of Male and Female Chairs in Academic Psychiatry.,2,Support  ,Support
2016,2016_22_6,Performance anxiety in academia: Tensions within research assessment exercises in an age of austerity,2,Use  ,Use
2016,2016_22_7,Clinics in Orthopedic Surgerys Evolution into an International Journal Based on Journal Metrics,6,Support  ,Support
2016,2016_22_8,Estado del indicador h5 en revistas colombianas de ingeniería,8,Use  ,Use
2016,2016_23_10,Altmetrics for medical educators,5,Use  Neutral  Compare  ,Compare
2016,2016_23_7,The new Norwegian incentive system for publication: from bad to worse,3,Compare  ,Compare
2016,2016_23_9,Exploring project complexities and their problems: a critical review of the literature,1,Motivate  ,Motivate
2016,2016_24_1,H-crystal as a Core Structure in Multilayer Weighted Networks,3,Compare  ,Compare
2016,2016_24_10,Trends in pleural effusion research: a bibliometric analysis from the scopus database,2,Support  ,Support
2016,2016_24_2,The digitalization push in universities,1,Use  ,Use
2016,2016_24_3,Pancreatic cancer—critical examination of the Global Research Architecture and Recent Scientific Developments,3,Support  ,Support
2016,2016_24_4,H?classic: a new method to identify classic articles in Implant Dentistry Periodontics and Oral Surgery,6,Use  ,Use
2016,2016_24_5,Topic-adjusted visibility metric for scientific articles,1,Base  ,Base
2016,2016_24_6,An overview of the main Tunisian scientists in Chemistry and Materials Science,1,Use  ,Use
2016,2016_24_7,Adawirl: A novel bayesian ranking approach for personal big-hit paper prediction,3,Use  Neutral  ,Neutral
2016,2016_24_8,Two-dimensional mapping of scientific production of nations in the fields of physics and astronomy,2,Compare  ,Compare
2016,2016_24_9,Big data analysis for financial risk management,7,Base  Use  Support  ,Support
2016,2016_25_1,On the Value and Use of Metrics and Rankings: a Position Paper.,1,Use  ,Use
2016,2016_25_10,Patient safety: the landscape of the global research output and gender distribution,3,Base  ,Base
2016,2016_25_2,Impact of mutual influence while ranking authors in a co-authorship network,3,Neutral  ,Neutral
2016,2016_25_3,From h-index to hIa: The ins and outs of research metrics,2,Base  ,Base
2016,2016_25_4,The impact of college teaching on students academic and labor market outcomes,3,Support  ,Support
2016,2016_25_5,Simple yet effective methods for large-scale scholarly publication ranking,1,Base  Use  Motivate  ,Motivate
2016,2016_25_6,Quality and impact of journals and authors,1,Base  ,Base
2016,2016_25_8,Impact of family medicine research,136,Use  ,Use
2016,2016_25_9,Ten-Year Publication Trajectories of Health Services Research Career Development Award Recipients: Collaboration Awardee Characteristics and Productivity  …,1,Modify  ,Modify
2016,2016_26_1,High-impact social work scholars: A bibliometric examination of SSWR and AASWSW fellows,2,Motivate  ,Motivate
2016,2016_26_10,Multi-dimension reviewer credibility quantification across diverse travel communities,2,Base  Use  Neutral  Compare  ,Compare
2016,2016_26_2,Diabetes management in long-term care: an exploratory study of the current practices and processes to managing frail elderly persons with type 2 diabetes,1,Support  ,Support
2016,2016_26_3,A Bibliographic Analysis and Collaboration Patterns of IEEE Transactions on Intelligent Transportation Systems Between 2000 and 2015,3,Compare  ,Compare
2016,2016_26_4,Knowledge dissemination of intimate partner violence intervention studies measured using alternative metrics: results from a scoping review,1,Support  ,Support
2016,2016_26_5,driven classification and ranking in higher education: an empirical appraisal of a Romanian policy experience.,1,Modify  ,Modify
2016,2016_26_6,An Institutional Postdoctoral Research Training Program: Increasing Productivity of Postdoctoral Trainees,5,Modify  Compare  ,Compare
2016,2016_26_7,Research collaboration among Library and Information Science schools in South Africa (1991–2012): an informetrics study,1,Use  ,Use
2016,2016_26_8,Hirsch index value and variability related to general surgery in a UK deanery,2,Compare  ,Compare
2016,2016_26_9,Research performance measures and the moderating role of faculty characteristics in epidemiology,2,Motivate  ,Motivate
2016,2016_27_1,The transforming power of early career acute care surgery research scholarships on academic productivity,2,Base  ,Base
2016,2016_27_10,A bibliometric-based evaluation on environmental research in the Arab world,4,Base  ,Base
2016,2016_27_2,Assessing the bibliometric productivity of forest scientists in Italy,1,Neutral  ,Neutral
2016,2016_27_3,H-index and other Sugeno integrals: Some defects and their compensation,3,Modify  Compare  ,Compare
2016,2016_27_4,A bibliometric analysis of micro/nano-bubble related research: current trends present application and future prospects,4,Support  ,Support
2016,2016_27_5,Demographics and scholarly productivity of American Board of Anesthesiology Volunteers: Results of an internet-based bibliometric analysis,1,Base  ,Base
2016,2016_27_6,Reviewing the research methods literature: principles and strategies illustrated by a systematic overview of sampling in qualitative research,10,Base  Modify  ,Modify
2016,2016_27_7,A Survey on Visual Approaches for Analyzing Scientific Literature and Patents,9,Use  Compare  ,Compare
2016,2016_27_8,Citation analysis of scholarly publications of Universities of Karnataka: a study based on Web of Science,2,Motivate  ,Motivate
2016,2016_27_9,"" Smart Girls"" versus"" Sleeping Beauties"" in the Sciences: The Identification of Instant and Delayed Recognition by Using the Citation Angle,5,Neutral  ,Neutral
2016,2016_29_1,A critical cluster analysis of 44 indicators of author-level performance,5,Support  ,Support
2016,2016_29_10,Classic articles published by American scientists (1900–2014): a bibliometric analysis,2,Compare  ,Compare
2016,2016_29_2,Toward the discovery of citation cartels in citation networks,8,Support  ,Support
2016,2016_29_3,Measuring the robustness of the journal h-index with respect to publication and citation values: A Bayesian sensitivity analysis,2,Base  ,Base
2016,2016_29_4,Do first rate scientists work at first rate organizations?,3,Use  ,Use
2016,2016_29_5,Predicting citation patterns: defining and determining influence,5,Neutral  ,Neutral
2016,2016_29_6,Narrative style influences citation frequency in climate change science,7,Base  Use  Support  ,Support
2016,2016_29_7,A systematic literature review of multicriteria and multi-objective models applied in risk management,5,Neutral  ,Neutral
2016,2016_29_8,A comparison of university performance scores and ranks by MNCS and FSS,2,Compare  ,Compare
2016,2016_29_9,Scientific credit diffusion: Researcher level or paper level?,4,Use  ,Use
2016,2016_2_1,Application of the h-index in academic plastic surgery,26,Use  ,Use
2016,2016_2_10,A bibliometric analysis of research on carbon tax from 1989 to 2014,27,Base  Use  Neutral  ,Neutral
2016,2016_2_2,Quantifying the evolution of individual scientific impact,47,Compare  ,Compare
2016,2016_2_3,Robust ranking of journal quality: An application to economics,13,Use  ,Use
2016,2016_2_4,Bibliometrics: tracking research impact by selecting the appropriate metrics,26,Neutral  ,Neutral
2016,2016_2_5,Introducing CitedReferencesExplorer (CRExplorer): A program for reference publication year spectroscopy with cited references standardization,25,Neutral  ,Neutral
2016,2016_2_6,CiteRivers: Visual analytics of citation patterns,26,Base  Motivate  ,Motivate
2016,2016_2_7,Professional and citizen bibliometrics: complementarities and ambivalences in the development and use of indicators—a state-of-the-art report,26,Compare  ,Compare
2016,2016_2_8,Dengue research: a bibliometric analysis of worldwide and Arab publications during 1872–2015,22,Use  ,Use
2016,2016_2_9,Citation impact of women in social work: Exploring gender and research culture,19,Base  ,Base
2016,2016_30_1,Brief alcohol intervention trials conducted by higher prestige authors and published in higher impact factor journals are cited more frequently,1,Base  Compare  ,Compare
2016,2016_30_10,Detection of Computer-Generated Papers in Scientific Literature,2,Support  ,Support
2016,2016_30_2,Quantifying the impact of research for tenure and promotion in family and consumer sciences,1,Neutral  ,Neutral
2016,2016_30_3,Identifying anomalous citations for objective evaluation of scholarly article impact,6,Motivate  Compare  ,Compare
2016,2016_30_4,An expanding and shifting focus in recent environmental health literature: a quantitative Bibliometric study,1,Modify  ,Modify
2016,2016_30_5,A supply sided analysis of leading MOOC platforms and universities,6,Neutral  ,Neutral
2016,2016_30_6,Bibliometric Analysis Of R&D In The Energy Sector,270,Neutral  ,Neutral
2016,2016_30_7,All fingers are not equal: Intensity of references in scientific articles,1,Neutral  ,Neutral
